Date,PM2.5 ,PM10,NO,NO2 ,NOx ,NH3,SO2,CO,Ozone ,Benzene,Toluene,AT,RH,WS,WD ,RF,TOT-RF,SR,BP
23-09-2020,27.33,112.77,9.99,35.14,26.57,31.11,7.18,1.04,20.97,2.39,20.67,31.09,61.25,1.02,120.44,0,0,56.31,976.27
24-09-2020,39.58,143.54,11.47,36.63,28.84,30.46,7.26,1.14,44.96,2.62,19.84,30.57,59.57,0.9,168.8,0,0,98.57,978.31
25-09-2020,53.71,194.88,29.39,44.54,47.66,29.19,8.02,1.38,50.66,3.11,23.27,30.54,56.83,0.93,261.03,0,0,104.81,977.54
26-09-2020,54.69,216.25,22.68,44.01,41.9,28.94,7.03,1.15,21.32,2.81,22.45,28.74,57.34,0.89,262.07,0,0,60.61,977.65
27-09-2020,35.33,162.4,32.39,37.13,46.15,28.07,8.56,1.27,36.51,2.59,18.33,29.22,55.4,0.71,277.13,0,0,98.66,980.37
28-09-2020,63.71,241.72,18.19,35.3,33.62,31.56,7.68,1.09,51.84,3.08,23.22,29.99,53.83,0.95,300,0,0,94.54,981.39
29-09-2020,65.77,235.55,9.41,33.9,25.59,35.75,7.71,1.1,49.49,2.75,17.47,29.32,56.8,1.03,297.92,0,0,90.84,981.11
30-09-2020,56.06,207.49,8.74,33.43,24.91,32.06,8.76,0.98,51.28,2.48,15.86,29.31,55.32,0.99,298.02,0,0,88.29,980.06
01-10-2020,61.08,244.43,28.31,44.02,46.49,32.82,7.46,1.35,40.09,3.65,25.3,29.4,53.6,0.92,260.65,0,0,85.96,979.59
02-10-2020,68.76,214.28,9.94,35.22,26.84,36.17,6.68,1.13,54.66,3.14,16.07,29.04,53.96,0.81,265.83,0,0,86.83,980.22
03-10-2020,91.19,232.09,10.46,37.76,28.61,40.22,7.56,1.17,50.32,3.16,14.11,27.64,60.21,0.74,265.05,0,0,115.02,981.51
04-10-2020,61.18,211.49,12.47,44.61,33.88,31.34,10.23,1.08,79.98,2.85,17.46,31.1,43.36,0.81,318.81,0,0,121.35,981.68
05-10-2020,72.36,250.62,29.58,50.44,50.94,32.39,9.96,1.29,45.1,3.53,24.51,27.61,51.46,0.95,288.2,0,0,81.7,981.77
06-10-2020,78.95,284.44,38.9,58.29,62.72,33.87,10.25,1.45,39.74,4.18,27.73,27.58,50.98,0.82,262.13,0,0,79.55,982.17
07-10-2020,92.47,278.39,30.03,56.27,54.4,42.33,10.55,1.57,34.09,6.85,35,27.39,52.38,0.77,263.78,0,0,76.3,984
08-10-2020,83.48,257.53,17.89,48.32,40.29,56.88,11.32,1,57.85,3.66,20.28,28.08,51.36,0.86,294.56,0,0,71.31,984.31
09-10-2020,88.98,283.8,22.51,60.01,50.25,49.23,12.98,1.06,44.96,4.07,22.79,27.91,50.83,0.63,272.19,0,0,67.23,984.56
10-10-2020,104.61,297.15,19.11,62.55,48.86,52.78,12.25,1.27,49.91,4.29,25.54,27.48,52.79,0.68,277.3,0,0,66.19,983.26
11-10-2020,102.36,311.82,50.4,62.92,74.54,51.08,12.83,1.49,47.21,4.41,22.64,27.22,53.72,0.74,277.23,0,0,62.88,981.42
12-10-2020,121.92,404.77,103.25,78.75,126.06,51.4,13.2,2.24,46.47,6.34,34.62,27.2,51.9,0.56,254.29,0,0,63.19,980.03
13-10-2020,142.22,414.46,96.11,89.63,126.01,73.04,10.66,2.32,32.76,7.99,59.48,27.89,56.67,0.6,145.65,0,0,45.58,980.81
14-10-2020,135.6,429.53,79,85.8,108.64,67.58,12.26,2.55,50.04,6.9,47.8,29,56.51,0.52,143.31,0,0,57.65,982.37
15-10-2020,143.34,377.91,50.13,72.33,79.34,51.08,12.14,1.83,37.75,7.11,51.08,28.41,47.1,0.64,224.85,0,0,55.91,982.98
16-10-2020,107.94,324.7,76.61,75.18,102.44,43.24,13.91,2.41,48.6,5.65,40.48,26.08,45.66,0.57,237.93,0,0,57.91,982.76
17-10-2020,136.16,407.79,103.26,85.65,129.75,56.21,14.7,2.08,45.17,7.01,49.67,25.65,50.31,0.51,245.55,0,0,54.41,983.47
18-10-2020,119.97,332.82,56.49,74.55,85.7,54.04,11.53,1.48,35.79,5.07,32.3,25.52,48.8,0.63,286.17,0,0,60.01,983.47
19-10-2020,109.42,302.04,35.32,70.37,66.21,44.84,12.74,1.23,44.01,4.49,26.71,25.64,44.68,0.75,299.93,0,0,58.97,983.05
20-10-2020,115.24,376.48,113.67,76.62,133.43,40.85,15.24,2.01,39.28,5.51,39.38,24.23,46.61,0.59,250.52,0,0,57.63,982.77
21-10-2020,131.95,426,221.12,97.31,225.05,45.92,15.34,2.88,40.74,9.13,72.29,25.09,48.39,0.51,209.3,0,0,56.56,983.88
22-10-2020,156.2,471.03,185.19,127.53,218.81,60.84,18.32,3.25,29.9,10.55,89.62,24.75,50.93,0.5,160.82,0,0,48.74,982.61
23-10-2020,213.69,458.6,143.62,104.78,162.72,65.83,19.86,3.14,48.46,8.54,63.3,23.84,52.91,0.59,228.17,0,0,52.39,982.27
24-10-2020,183.21,394.47,140.45,94.7,151.38,58.32,13.88,2.7,42.81,8.16,64.51,23.27,53.78,0.62,259.14,0,0,52.05,983.3
25-10-2020,191.62,429.37,162.67,116.57,187.48,58.33,16.32,3.1,31.8,8.91,62.55,23.39,54.61,0.51,205.34,0,0,50.98,985.73
26-10-2020,170.91,361.69,118.49,100.48,144.66,39.99,16.23,2.34,45.07,8.23,52.27,24.16,50.38,0.61,239.9,0,0,50.15,987.02
27-10-2020,182.55,360.65,111.99,79.48,105.69,21.17,16.12,2.23,42.41,5.89,33.57,21.88,52.65,0.69,232.19,0,0,51.33,987.08
28-10-2020,189.79,418.84,165.32,104.12,186.01,26.38,17.59,2.95,41.05,7.68,53.51,21.13,54.99,0.52,262.39,0,0,51.59,987.57
29-10-2020,265.85,507.31,240.3,125.14,213.27,33.59,16.28,3.81,30.34,9.45,66.5,21.24,58.81,0.47,221.03,0,0,48.64,988.42
30-10-2020,232.41,400.43,66.48,89.54,101.25,44.41,9.92,1.74,30.76,6.82,45.16,21.8,52.98,0.62,271.01,0,0,46.62,988.11
31-10-2020,281.67,443.81,33.9,73.51,66.73,53.57,10.56,1.58,32.58,5.74,27.98,21.33,52.58,0.72,273.12,0,0,48.16,988.07
01-11-2020,224.14,381.35,73.25,72.3,98.16,46.16,13.56,1.58,36.13,5.24,26.39,20.52,47.79,0.71,270.95,0,0,48.83,988.73
02-11-2020,155.67,387.84,178.17,87.13,152.71,41.14,14.6,2.47,27.61,6.17,40.86,19.6,49.92,0.54,260.6,0,0,48.67,989.41
03-11-2020,201.8,491.05,360.53,78.12,335.49,52.2,19.18,3.87,6.99,9.14,81.34,17.08,57.87,0.39,208.16,0,0,21.67,988.98
04-11-2020,313.38,513.99,166.57,61,168.25,65.73,15.23,2.79,19.68,8.18,50.63,18.92,57.32,0.61,258.84,0,0,40.15,987.49
05-11-2020,335.49,585.41,167.97,72.47,175.49,61.29,15.37,3.3,28,7.72,58.66,19.87,57.97,0.53,241.07,0,0,44.64,988.84
06-11-2020,266.82,493.84,138.09,74.62,151.01,59.66,12.78,2.67,20.42,8.05,56.57,19.93,55.1,0.55,263.35,0,0,43.77,991.54
07-11-2020,354.73,598.33,131.26,76.17,145.21,64.33,16.06,2.81,39.49,7.85,48.54,19.81,56.96,0.59,267.97,0,0,42.24,992.44
08-11-2020,360.27,591.77,150.22,89.54,170.08,70.05,15.04,3.4,27.09,9.15,60.35,18.76,61.49,0.44,250.03,0,0,39.9,993
09-11-2020,600.4,807.89,143.23,90.14,164.71,93.44,11.92,2.94,22.5,9.94,53.15,17.96,67.56,0.53,246.72,0,0,39.12,991.44
10-11-2020,508.76,696.44,199.52,85.51,180.34,83.34,11.39,5.75,39.21,10.63,50.07,19.16,65.6,0.45,172.91,0,0,39.08,990.46
11-11-2020,156.04,336.59,232.92,84,231.27,63.37,10.5,3.45,29.5,9.11,64.52,19.8,63.98,0.42,142.9,0,0,38.9,992.26
12-11-2020,158.33,364.95,261.03,109.17,262.27,68.99,9.34,3.59,36.24,9.74,69.24,20.06,63.42,0.46,184.99,0,0,37.56,993.44
13-11-2020,206.27,407.76,152.65,89.52,172.06,70.12,7.46,3.23,39.21,8.56,58.72,19.76,63.47,0.47,216.39,0,0,38.66,992.01
14-11-2020,422.9,585.27,71.17,95.99,109.08,80.7,10.91,2.67,37.16,8.18,39.55,19.16,62.43,0.49,177.98,0,0,38.62,989.88
15-11-2020,279.46,380.19,2.96,46.92,26.79,67.63,15.78,1.04,3.23,4.5,15.76,21.04,57.58,1.04,113.25,0,0,34.53,989.34
16-11-2020,90.09,138.31,13.85,38.39,30.74,65.14,6.24,0.85,3.24,2.56,10.98,20.44,68.57,0.92,133.3,0,0,45.59,991.08
17-11-2020,87.94,159.55,33.66,48.13,53.05,56.07,6.85,0.94,3.29,3.25,18.29,18.98,67.64,0.69,278.59,0,0,47.44,989.32
18-11-2020,143.72,243.05,86.99,66.5,106.28,52.76,9.01,1.89,7.85,4.74,26.94,16.63,66.61,0.52,220.53,0,0,36.04,988.41
19-11-2020,172.82,306.6,108.05,79.03,129.16,53.57,8.56,1.75,43.03,6.53,48.53,17.02,60.82,0.56,235.3,0,0,47.79,988.78
20-11-2020,172.08,259.34,31.38,65.59,59.34,52.42,8.83,1.14,3.13,4.21,25.38,16.87,56.49,0.82,275.99,0,0,44.44,990.21
21-11-2020,164.71,270.38,43.49,61.69,68.28,46.55,8.38,0.9,3.12,3.69,17.76,15.53,57.25,0.86,272.62,0,0,44.97,990.64
22-11-2020,154.36,291.35,79.88,66.71,99.21,43.23,8.47,2.23,27.37,4.42,25.51,15.1,56.47,0.69,257.52,0,0,43.49,991.22
23-11-2020,187.67,368.82,154.9,90.29,170.43,49.76,9.96,2.84,39.93,6.79,39.13,15.56,57.87,0.44,189.74,0,0,42.75,991.56
24-11-2020,232.25,435.48,191.7,127.35,222.35,60,14.23,2.98,39.06,8.87,56.86,16.26,59.23,0.44,169.82,0,0,42.4,991.12
25-11-2020,263.09,409.07,38.13,100.69,84.64,66.76,9.9,1.84,32.01,7.28,38.3,17.97,57.11,0.78,67.95,0,0,35.42,991.69
26-11-2020,115.3,190.69,19.04,50.5,42.21,53.95,9.12,0.91,35.48,4.04,25.58,19.11,59.61,0.93,196.06,0,0,37.99,993.61
27-11-2020,80.64,151.27,26.1,53.15,49.55,44.18,7.35,0.89,30.7,2.83,18.2,17.55,60.71,0.69,283.46,0,0,33.75,995.26
28-11-2020,124.07,222.76,62.73,62.02,84.13,44.12,7.02,1.27,36.24,3.69,18.54,16.22,61.4,0.78,246.99,0,0,34.07,994.11
29-11-2020,137.12,264.97,104.03,74.36,123.46,44.75,8.56,1.86,40.69,4.98,25.82,15.59,59.77,0.58,261.8,0,0,35.25,992.81
30-11-2020,185.45,351.81,161.52,81.99,171.75,52.27,9.17,2.72,38.95,6.15,38.8,15.89,62.77,0.51,270.82,0,0,34.58,991.82
01-12-2020,243.35,429.76,187.97,87.27,185.58,62.34,12.21,1.95,38.33,7.68,45.87,16.18,66.05,0.54,240.78,0,0,35.04,991.96
02-12-2020,216.76,351.74,119.6,82.83,140.51,58.41,10.27,2.57,34.86,5.97,30.39,16.66,62.36,0.61,265.46,0,0,34.25,989.95
03-12-2020,204.72,355.65,149.65,83.45,161.29,59.07,11.03,2.79,39.15,6.08,30.47,16.67,64.48,0.5,236.38,0,0,34.07,989.08
04-12-2020,221.76,376.18,157.11,108.12,185.6,65.32,8.36,2.62,44.49,7.42,44.87,18.42,63.35,0.52,176.35,0,0,34.84,987.47
05-12-2020,249.42,373.26,19.11,75.88,55.94,66.77,6.36,1.65,57.21,5.78,22.55,19.52,61.98,0.83,98.25,0,0,38.9,988.12
06-12-2020,252.19,398.47,62.9,78.83,92.64,69.58,7.94,2.16,47.06,6.05,24.72,19.5,64.88,0.66,198.28,0,0,38.48,990.12
07-12-2020,294.47,430.48,97.13,71.26,117.1,82.46,6.95,2.99,21.87,8.12,29.48,17.51,75.98,0.59,248.04,0,0,37.48,991.72
08-12-2020,235.38,420.71,170.32,83.45,183.25,75.46,9.56,3.25,44.11,8.61,41.47,17.97,70.87,0.46,204.13,0,0,36.44,991.75
09-12-2020,255.94,465.24,240.16,93.66,207.53,76,12.38,2.64,38.99,9.89,60.97,18.24,68.76,0.46,205.67,0,0,34.99,989.9
10-12-2020,164.78,352.28,224.35,70.21,211.88,82.65,9.14,1.88,9.57,8.64,64.61,16.58,73.87,0.5,194.52,0,0,19.67,989.81
11-12-2020,166.07,306.15,92.48,79.58,117.74,78.05,4.71,1.7,18.5,7.39,51.03,18.45,68.41,0.55,190.9,0,0,32.52,989.6
12-12-2020,252.15,354.8,36.68,56.25,59.79,79.85,3.21,1.69,19.49,8.39,37.91,17.58,75.7,0.86,221.84,0,0,38.76,989.99
13-12-2020,109.07,154.77,16.69,36.92,33.25,59.08,2.41,0.7,28.56,3.68,16.99,14.68,75.73,0.9,305.34,0,0,37.57,990.55
14-12-2020,88.96,128.7,8.02,34.94,25.14,46.75,1.99,0.52,42.29,2.5,15.44,12.9,69.71,0.88,322.09,0,0,35.32,991.66
15-12-2020,117.16,168.71,24.73,48.07,45.73,46.2,6.61,0.8,20.12,3.58,16.36,10.94,75.36,0.68,278.12,0,0,22.32,993.71
16-12-2020,136.94,196.14,29.1,46.62,48.53,49.9,2.46,0.91,22.71,4.19,20.37,10.94,74.4,0.79,286.32,0,0,37.3,995.6
17-12-2020,152.04,219.48,30.03,43.36,47.55,46.53,2.59,0.87,30.3,3.48,12.82,8.53,72.76,0.96,283.76,0,0,38.74,994.93
18-12-2020,141.52,236.54,45.85,70.3,74.77,39.43,5.22,1.3,30.41,4.55,25.29,10.59,61.48,0.81,268.39,0,0,32.08,993.12
19-12-2020,184.48,293.79,50.46,69.96,78.34,48.13,5.41,1.67,32.1,4.82,17.36,11.76,61.2,0.87,262.88,0,0,32.75,993.69
20-12-2020,191.59,313.96,50.73,71.06,79.14,49.91,8.2,1.86,31.28,5.69,37.44,12.48,62.19,0.7,249.65,0,0,36.44,993.8
21-12-2020,207.95,362.3,116.09,79.66,137.01,54.46,9.1,2.32,30.27,6.61,38.18,13.29,63.76,0.54,252.7,0,0,32.97,991.92
22-12-2020,305.32,481.34,205.81,78.18,187.21,65.49,9.42,3.28,29.57,8.26,43.81,12.92,70.78,0.5,246.82,0,0,34.26,990.79
23-12-2020,406.04,608.99,255,95.33,258.61,72.09,15.08,3.84,28.55,11.3,64.96,12.88,72.12,0.47,248.26,0,0,34.64,989.96
24-12-2020,345.75,511.29,215.53,76.99,192.89,74.42,6.47,2.58,31.16,9.01,52.39,12.65,74.57,0.58,252.73,0,0,35.4,990.49
25-12-2020,243.59,379.77,140.05,68.6,149.43,60.95,12.04,1.78,33.36,8.13,82.98,12.88,68.99,0.64,272.55,0,0,33.94,991.45
26-12-2020,240.94,395.83,131.91,69.36,138.01,58.97,12.1,2.15,35.03,5.79,47.84,12.28,70.12,0.62,221.24,0,0,33.95,990.74
27-12-2020,272.4,421.45,101.63,70.64,118.62,61.66,12.54,1.44,50.92,7.86,47.56,14.78,63.29,0.95,192.83,0,0,34.31,988.41
28-12-2020,97.5,280.23,29.52,50.36,49.26,38.25,13.01,0.73,41.98,3.78,28.01,12.92,50.77,0.82,285.75,0,0,32.5,991.14
29-12-2020,138.62,305.64,49.61,57.78,70.74,53.64,11.47,0.89,34.97,4.51,34.06,10.49,64.06,0.81,287.06,0,0,34.52,992.16
30-12-2020,179.75,251.1,21.55,50.28,44.32,56.24,9.22,0.92,28.04,4.69,23.83,9.31,75.99,0.78,296.24,0,0,36.96,993.62
31-12-2020,237.09,319.57,62.55,56.14,80.87,60.12,9.7,1.18,18.65,6.29,25.61,8.9,80.06,0.63,255.33,0,0,37.13,993.04
01-01-2021,428.63,540.26,175.43,86.76,189.19,57.47,12.82,2.95,20.68,10.28,50.91,10.15,73.56,0.52,151.81,0,0,33.11,992.48
02-01-2021,305.43,392.39,31.36,81.29,68.8,59.67,11.36,1.33,19.16,8.06,35.91,13.87,64.34,0.77,97.34,0,0,38.86,991.06
03-01-2021,147.92,174.9,14.79,55.09,41.36,66.09,11.5,0.86,11.89,4.67,26.49,14.33,79.4,0.88,89.65,0,0,29.35,989.4
04-01-2021,93.66,134.76,22.18,58.01,48.93,63.96,10.49,0.88,19.06,4.39,52.54,16.67,83.32,0.82,155.94,0,0,40.86,990.8
05-01-2021,71.31,94.94,21.44,51.68,44.77,57.52,11.05,0.87,16.44,4.51,44.91,17.03,83.02,1,63.43,0,0,41.02,990.38
06-01-2021,134.7,186.95,46.28,44.17,61.22,59.99,10.7,1.16,12.74,6.27,32.42,16.48,87.38,0.66,188.41,0,0,30.35,989.71
07-01-2021,120.88,199.01,27.02,35.27,40.79,58.28,10.68,0.9,19.65,3.33,33.43,15.86,79.5,0.63,304.2,0,0,52.24,989.35
08-01-2021,129.01,221.7,32.92,43.24,49.84,70.13,10.05,1.1,13.45,4.11,40.51,13.08,82.79,0.6,221.15,0,0,37.98,989.13
09-01-2021,153.22,244.68,28.87,45.79,47.9,89.24,12.79,1.07,23.09,3.74,25.97,14.89,78.93,0.79,314.67,0,0,48.63,989.77
10-01-2021,135.26,275.75,27.95,39.87,43.99,82.64,9.39,0.84,32.15,2.75,13.74,10.79,76.36,0.95,290.51,0,0,54.5,990.56
11-01-2021,131.57,247.84,33.92,47.17,52.76,81.18,9.73,1,34.88,3.2,13.47,10.81,78.77,0.96,291.7,0,0,54.97,990.79
12-01-2021,186.22,284.84,102.16,60.66,115.67,80.96,11.29,2.09,20.58,5.75,26.14,9.47,81.87,0.64,260.74,0,0,50.11,991.01
13-01-2021,256.36,393.36,163.33,60.58,156.61,84.44,21.37,2.95,21.22,8.03,38.06,9.5,81.07,0.61,219.46,0,0,50.74,990.31
14-01-2021,471.88,652.53,166.13,114.99,197.3,108.64,13.93,4.58,26.17,11.38,103.72,11.36,77.71,0.62,153.51,0,0,53.32,990.4
15-01-2021,519.56,598.83,189.42,103.42,206.33,118.08,13.54,5.99,30.83,11.43,90.59,13.29,78.89,0.45,153.33,0,0,52.1,988.83
16-01-2021,274.09,346.17,82.26,66.3,102.34,95.6,10.01,2.11,15.75,8.43,57.47,10.7,84.07,0.63,255.56,0,0,47.16,987.65
17-01-2021,204.72,281.77,38.32,54.33,60.17,86.06,10.52,1.6,8.13,6.34,36.4,8.61,86.41,0.91,115.97,0,0,38.49,989.48
18-01-2021,257.36,457.58,218.63,64.87,112.03,74.75,16.5,1.74,30.75,6.39,65.43,14.21,69.85,0.66,104.55,0,0,66.99,990.44
19-01-2021,324.39,389.91,147.87,42.24,143.02,86.06,9.67,1.84,10.47,6.96,40.41,12.30703161,85.37,0.87,252.8,0,0,47.57,988.44
20-01-2021,133.09,208.77,28.38,37.8,43.09,65.17,9.35,1.2,19.89,3.96,11.31,13.35,80.38,1.04,268.38,0,0,55.64,988.94
21-01-2021,157.42,298.94,99.56,54.94,100.68,60.39,12.81,2.38,30.52,5.27,24.01,12.79,74.34,0.87,249.11,0,0,51.82,987.54
22-01-2021,259.06,352.12,114.5,58.13,124.32,75.08,10.23,2.47,20.37,8.16,45.04,12.08,78.58,0.91,108.12,0,0,58.39,989.2
23-01-2021,175.67,276.78,15.5,46.66,37.47,67.56,10.07,1.33,29.22,4.5,17.93,13.17,73.72,1.1,143.26,0,0,60.64,987.66
24-01-2021,210.06,325.98,31.84,42.95,48.81,70.6,9.98,1.52,12.12,5.4,25.99,11.99,83.36,0.7,287.02,0,0,31.03,990.33
25-01-2021,181.47,320.89,73.19,41.96,81.94,58.41,13.83,1.93,36.35,4.99,46.44,11.73,75.17,0.73,291.99,0,0,59.67,992.42
26-01-2021,167.04,302.17,50.88,48.15,67.15,58.76,10.06,1.55,40.46,4.75,20.89,11.89,73.96,0.65,262.29,0,0,59.83,991.87
27-01-2021,186.05,379.45,130.94,59.14,114.52,60.69,13.69,1.9,30.52,5.22,36.13,12.18,70.62,0.69,248.52,0,0,58.86,991.51
28-01-2021,239.98,465.39,188.98,75.37,179.77,65.11,17.5,2.88,32.69,7.7,69.14,11.95,71.4,0.58,214.16,0,0,58.06,992.33
29-01-2021,185.75,333.23,66.84,70.93,92.12,65.86,12.73,1.51,36.41,4.89,34.31,12.07,69.51,0.8,275.18,0,0,57.79,992.65
30-01-2021,156.22,297.3,68.11,67.45,91.4,62.74,15.7,1.48,43.66,4.17,24.56,12.02,67.3,0.76,258.89,0,0,60.13,991.1
31-01-2021,172.22,318.77,136.5,70.54,144.49,66.66,16.42,2.22,38.6,5.86,45.39,13.52,63.68,0.58,213.51,0,0,59.32,991.66
01-02-2021,240.16,492.08,200.62,86,202.1,71.45,14.98,3.23,42.84,8.27,72.07,15.92,65.12,0.54,182.89,0,0,56.93,993.23
02-02-2021,264.57,497.25,154.45,100.28,177.78,89.39,19.04,3.12,44.24,8.2,80.37,16.6,67.2,0.59,196.89,0,0,57.9,991.69
03-02-2021,159.53,286.88,15.34,68.44,48.9,94.73,14.63,1.16,45.37,4.39,30.75,18.93,61.07,0.97,120.49,0,0,52.2,990.18
04-02-2021,146.8,225.36,16.42,61.82,46.39,90.41,12,1.1,29.28,5.07,63.47,16.56,72.61,1.16,71.74,0,0,51.69,990.9
05-02-2021,96.08,169.59,52.9,51.2,70.47,82.75,10.9,1.13,27.44,4.48,38.01,14.49,73.71,0.73,235.35,0,0,64.09,992.07
06-02-2021,113.15,208.91,37.3,46.03,54.91,79.6,12.6,0.88,32.18,2.99,27.53,14.38,71.36,0.85,293.72,0,0,70.99,992.45
07-02-2021,166.86,338.2,73.7,52.81,87.48,83.36,16.24,1.54,37.89,4.49,19.66,14.48,73.29,0.76,257.18,0,0,66.44,992.12
08-02-2021,173.12,335.05,141.26,51.37,149.41,91.08,15.63,2.27,37.95,5.56,40.87,15.65,73.94,0.64,249.88,0,0,67.35,992.13
09-02-2021,175.56,338.87,141.62,71.76,146.79,98.48,16.06,1.76,33.48,5.77,58.28,16.84,70.92,0.63,210.92,0,0,68.17,989.11
10-02-2021,166.3,389.73,113.25,83.25,135.71,99.9,16.95,1.89,36.96,5.8,51.78,19.06,65.04,0.64,171.1,0,0,64.89,987.44
11-02-2021,226.12,430.79,97.08,72.14,117.68,98.47,16.28,1.95,35.01,6.61,45.37,16.92,73.43,0.64,254.15,0,0,65.86,988.3
12-02-2021,243.86,438,100.28,60.47,111.72,89.82,16.98,2.63,39.21,6.01,40.25,17.73,74.75,0.56,234.39,0,0,65.3,989.36
13-02-2021,185.53,351.8,113.37,64.45,125.6,76.66,12.1,2.4,43.8,6.84,45.76,17.9,74.14,0.49,219.87,0,0,62.83,989.56
14-02-2021,214.44,401.61,155.03,78.69,168.08,74.78,15.58,2.69,45.66,8.25,53.59,18.72,68.99,0.47,174.27,0,0,62.18,988.99
15-02-2021,172.47,425.72,90.26,77.04,114.23,77.43,13.47,1.9,35.94,6.52,44.37,20.31,64.02,0.61,132.36,0,0,58.79,987.26
16-02-2021,173.51,374.79,42.07,67.01,69.85,79.79,16.46,1.66,1.14,6.47,41.32,21.03,58.47,0.65,144.52,0,0,57.27,986.84
17-02-2021,195.25,441.04,144.47,68.01,153.93,74.89,16.35,2.52,28.48,5.74,35.84,18.52,66.95,0.54,232.89,0,0,58.85,988.54
18-02-2021,178.79,414.14,167.85,77.01,174.54,68.32,15.64,2.95,37.85,6.98,57.88,18.93,66.41,0.52,207,0,0,58.09,991.42
19-02-2021,184.43,351.33,84.47,63.04,101.67,73.26,14.68,2.07,29.76,5.51,43.79,17.58,74.63,0.7,265.47,0,0,58.82,993.63
20-02-2021,119.89,292.75,77.28,57.69,93.03,60.33,11.92,1.91,27.19,4.74,28.19,17.34,72.02,0.71,253.86,0,0,60.12,993.48
21-02-2021,166.58,359.16,65.56,62.88,85.16,62.02,16.17,1.57,39.15,4.04,19.17,18.21,66.46,0.79,255.41,0,0,53.94,991.58
22-02-2021,145.77,371.79,98.36,65.58,112.33,58.07,18.07,2.16,32.07,3.97,18.32,19.48,64.22,0.92,270.73,0,0,54.15,989.52
23-02-2021,125.54,327.04,173.23,73.3,163.42,51.7,19.75,2.6,29.27,5.48,36.18,21.23,59.51,0.59,218.6,0,0,55.97,987.38
24-02-2021,132.73,440.44,171.07,73,178.09,59.64,19.45,2.15,30.81,5.52,42.46,21.83,59.17,0.65,244.89,0,0,57.01,985.7
25-02-2021,147.27,428.43,146.4,68.9,156.04,65.51,19.23,1.88,27.81,5.13,39.48,22.59,61.61,0.76,256.32,0,0,54.68,984.43
26-02-2021,99.68,342.1,71.12,60.19,89.99,56.17,18.88,1.42,25.88,4.17,23.52,23.36,58.12,0.87,233.31,0,0,53.04,982.09
27-02-2021,70.17,306.85,94.88,57.63,108.06,45.41,16.46,1.68,23.37,3.8,25.72,24.43,49.85,0.84,212.7,0,0,54.5,981.69
28-02-2021,89.52,295.52,34.44,54.09,54.67,46.08,18.31,0.65,47.06,3.7,25.68,24.04,46.96,0.83,286.38,0,0,53.69,984.72
01-03-2021,88.69,277.83,31.05,54.51,52.58,43.95,18.11,0.78,44.87,2.81,15.07,21.31,49.81,0.93,266.99,0,0,58.47,988.72
02-03-2021,74.9,253.83,11.31,42.68,31.9,41.47,20.48,0.58,61.48,1.82,9.94,21.4,48.46,1.12,287.53,0,0,56.98,988.76
03-03-2021,107.75,278.44,98.07,57.62,110.6,40.27,25.51,1.9,43.91,3.94,22.52,21.42,50.11,0.84,230.92,0,0,56.14,987.07
04-03-2021,115.5,380.21,183.2,89.1,196.74,42.45,20.32,2.55,38.09,6.74,53.27,23.7,49.92,0.51,169.85,0,0,57.07,986.66
05-03-2021,134.12,360.47,52.91,55.86,72.84,57.13,21.07,1.16,43.59,4.03,30.38,22.84,54.31,0.99,284.28,0,0,56.34,986.25
06-03-2021,120.19,354.4,66.93,59.47,84.47,48.36,22,1.61,42.33,3.84,20.86,22.29,53.98,0.84,245.68,0,0,58.1,985.42
07-03-2021,93.93,285.88,49.66,65.93,75.57,45.92,21.23,1.02,50.19,4.43,30.34,26.06,46.54,0.92,104.41,0,0,56.7,984.26
08-03-2021,99.23,280.89,6.49,53.71,33.65,54.7,15.86,1.02,59.8,3.43,14.26,25.59,52.81,0.99,92.36,0,0,52.63,985.46
09-03-2021,106.43,314.29,8.45,53.72,35.62,61.61,14.23,0.99,46,3.24,17.27,26.76,55.02,1.05,107.42,0,0,52.26,986.84
10-03-2021,81.91,272.23,35.9,53.9,57.88,50.92,18.26,1.11,41.15,2.47,15.9,25.7,51.53,0.69,233.41,0,0,73.9,986.69
11-03-2021,120.94,359.41,47.58,35.67,83.23,80.42,7.43,1.15,19.55,1.31,7.82,26.92,52.68,0.74,142.19,0,0,75.38,987.52
12-03-2021,70.12,212.38,13.06,27.77,40.86,62.12,6.71,0.57,18.7,1.05,5.68,25.36,46.46,1.36,107.61,0,0,80.07,989.26
13-03-2021,105.94,291.93,28,28.93,56.06,75.7,9.7,0.87,28.65,1,8.19,25.92,41.85,0.84,306.83,0,0,117.42,990.07
14-03-2021,124.02,298.22,29.35,25.13,53.76,73.21,9.96,0.85,21.97,0.84,4.6,23.77,48.48,0.88,265.03,0,0,92.2,987.47
15-03-2021,119.03,345.1,17.3,27.41,44.74,68.55,9.44,0.83,17.1,0.83,5.67,24.55,48.06,0.81,276.06,0,0,84.87,986.39
16-03-2021,126.64,440.41,17.72,25.96,43.65,63.57,10.66,0.8,14.06,0.85,6.81,24.92,47.87,0.76,294.19,0,0,86.06,986.6
17-03-2021,120.78,484.43,43.14,27.05,70.19,57.2,11.33,1.14,16.19,1.08,12.69,25.85,45.66,0.74,260.59,0,0,87.51,985.09
